Accepted Symbol,Scientific Name,Air_Results,ports_Results,ghmi_Results,soc_Results,awc_Results,PropFP,TornArea,FRG,StormArea,Ag,Urb,SpeciesArea,Range_Size,Temp,Precip,pH,sand,silt,clay,Growth Habit,Status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,GH_Subshrub,GH_Graminoid,GH_Shrub,GH_Vine,GH_Forb,GH_Tree,FR - I,FR - II,FR - III,FR - IV,FR - V,85
DEBI8,Desmanthus bicornutus,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Forb/herb,established,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
DISE8,Dichondra sericea,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
GEWR2,Gentianella wrightii,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
HEIN3,Henrya insularis,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
LOLA,Lobelia laxiflora,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Forb/herb,established,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
MADI4,Marina diffusa,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
MASU18,Macroptilium supinum,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PABR4,Passiflora bryonioides,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PEPA,Pediomelum palmeri,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
QUVI2,Quercus viminea,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Tree,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
RHED,Rhynchosia edulis,47.2666893,603.7285767,0.129341438,1.938690782,8.802793503,0.05430088,0,4,1.56e-9,0.002417082,0.023559321,3.45e-7,3203613240,21.11000061,550.3300171,3.869999409,49.20000076,18,27.19999838,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CYRI2,Cymopterus ripleyi,123.3685608,401.3171387,0.010684555,3.599652529,5.311745644,0.056865742,9.97e-11,5,4.08e-11,0.002419947,0.004247234,4.14e-8,110000000000,40.60999918,1282.420044,5.080000401,72.69999695,47.59999919,33.19999921,Forb/herb,native,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
PEFL3,Penstemon floridus,105.6998596,349.5131531,0.030866379,3.600138426,5.100955009,0.057163631,1.32e-10,5,4.08e-11,0.002422636,0.01152062,5.73e-8,121000000000,40.60999918,1662,5.080000401,72.69999695,47.59999919,33.19999921,Forb/herb,native,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
PHPA2,Phacelia parishii,84.3174057,377.8426208,0.058770344,3.265109777,6.046124935,0.057072039,3.67e-10,5,5.99e-11,0.002426743,0.019584227,3.75e-8,177000000000,36.94999933,1134.089951,5.82000041,79.600003,52.79999995,37.8000015,Forb/herb,native,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POOC,Poa occidentalis,79.54302216,868.8473511,0.065370589,3.617084503,9.532452583,0.061642538,7.08e-10,3,1.48e-10,0.002426756,0.00816212,7.52e-8,143000000000,34.28000021,1078.349976,7.179999709,72.39999676,49.59999919,42,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
THVA,Thelypodiopsis vaseyi,82.49353027,865.5726318,0.058829248,3.422824621,8.753111839,0.054669455,7.81e-10,2,2.59e-10,0.002435382,0.005950278,8.39e-8,49921644763,34.28000021,996.6199799,4.669999599,59.19999886,43.19999886,40.5,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
PHCE,Phacelia cephalotes,62.23698044,658.5680542,0.057490584,3.492837429,7.759321213,0.056101296,3.4e-10,5,5.6e-11,0.00246329,0.009014353,5.26e-8,188000000000,36.42999983,1049.670052,7.460000396,73.60000324,48.20000076,46.80000079,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
NADE3,Nama depressum,102.5916443,297.6704102,0.042104136,3.207035303,5.40183115,0.05838179,2.4e-10,5,5.58e-11,0.002467391,0.016857843,4.79e-8,133000000000,40.60999918,1662,5.080000401,74.80000305,52.79999995,33.19999921,Forb/herb,native,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MIPA4,Mimulus parryi,72.18082428,420.2258301,0.050238691,3.039221048,5.359580517,0.054453636,2.78e-10,5,4.93e-11,0.002470126,0.014614562,5.43e-8,115000000000,40.60999918,1282.420044,5.720000029,72.69999695,44.89999843,37.8000015,Forb/herb,native,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
PEME6,Perityle megalocephala,103.3285065,296.8447266,0.038185526,3.293121338,5.332567692,0.057196829,2.17e-10,5,5.58e-11,0.002481034,0.015235818,5.06e-8,152000000000,40.60999918,1662,5.080000401,74.80000305,52.79999995,33.19999921,Subshrub,native,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
AMFU,Amsonia fugatei,102.0786667,923.4134521,0.054032814,3.121667385,8.799423218,0.101505015,1.73e-10,1,1.38e-10,0.002517985,0.005290588,5.16e-8,28972566841,27.5600009,701.5200043,4.400000095,58.60000134,41.09999919,37.60000157,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ENRE,Encelia resinifera,59.9033699,689.8445435,0.045790996,3.80124855,8.076839447,0.052576219,5.15e-10,3,3.88e-11,0.002528725,0.007815838,5.07e-8,95061841859,32.24999952,960.230011,7.179999709,68.39999676,55.09999943,46.20000076,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
OPED,Opuntia edwardsii,115.1194458,547.7216797,0.06409774,3.261555433,5.957690716,0.075029557,3.07e-9,2,1.05e-9,0.002560457,0.007849712,6.62e-8,25716445429,19.94999981,228.9000244,0.859999657,76.30000114,38.80000114,39.5999999,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
PHHU3,Phemeranthus humilis,69.3932724,779.2769165,0.068247281,2.163845539,8.940293312,0.086569464,3.58e-10,3,4.02e-10,0.002593743,0.009174131,1.26e-7,22368681045,26.32000077,659.940033,4.579999447,57.99999809,24.19999886,40.30000067,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PACY9,Packera cynthioides,83.19747925,851.1383057,0.062823266,3.27014327,8.705428123,0.078063957,7.92e-10,1,2.39e-10,0.002598026,0.006901395,5.7e-8,109000000000,30.97000027,1018.550049,7.2299999,71.69999695,40.89999843,42.20000076,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
POCO6,Polygonatum cobrense,84.92422485,802.6439819,0.052262817,3.088846207,8.445642471,0.064816211,4.34e-10,1,2.7e-10,0.002619765,0.006363809,5.99e-8,104000000000,30.07000041,996.5399475,7.259999633,70.49999714,48.29999924,42.20000076,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ASHO5,Astragalus holmgreniorum,48.35359573,456.9102783,0.068548441,2.815224171,6.676211357,0.05450419,3.68e-10,5,5.8e-11,0.002648874,0.014362501,6.25e-8,40762541016,32.91999996,709.1400223,5.159999609,70.09999847,37.69999933,37.40000153,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
SPGI2,Sphaeralcea gierischii,48.35359573,456.9102783,0.068548441,2.815224171,6.676211357,0.05450419,3.68e-10,5,5.8e-11,0.002648874,0.014362501,6.25e-8,40762541016,32.91999996,709.1400223,5.159999609,70.09999847,37.69999933,37.40000153,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ASMI7,Astragalus minthorniae,94.85877991,374.4990845,0.044724591,3.373342037,5.550457954,0.056223458,2.85e-10,5,5.58e-11,0.002652648,0.016414878,4.05e-8,196000000000,40.60999918,1282.420044,5.080000401,79.600003,52.79999995,33.19999921,Forb/herb,native,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ERUN2,Erigeron uncialis,94.85877991,374.4990845,0.044724591,3.373342037,5.550457954,0.056223458,2.85e-10,5,5.58e-11,0.002652648,0.016414878,4.05e-8,196000000000,40.60999918,1282.420044,5.080000401,79.600003,52.79999995,33.19999921,Forb/herb,native,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LUFL,Lupinus flavoculatus,87.81551361,386.2940063,0.047316398,3.289839983,5.701197147,0.056051112,2.92e-10,5,5.63e-11,0.002677391,0.015602695,4.52e-8,246000000000,40.60999918,1282.420044,5.82000041,79.600003,52.79999995,37.8000015,Forb/herb,native,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LESI5,Leymus simplex,61.61005783,643.4128418,0.042119548,4.642808437,7.783834934,0.077564644,6.88e-10,4,0,0.002679747,0.00674069,5.24e-8,97380588806,34.80999947,1090.209953,7.360000014,72.09999847,47.50000072,46.10000074,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ASGI3,Astragalus gilensis,82.58453369,839.0285034,0.062145192,3.419969082,9.095058441,0.07310024,3.84e-10,3,1.94e-10,0.002680181,0.008079917,6.4e-8,143000000000,31.67000008,1092.069977,7.259999633,72.39999676,41.19999933,42.20000076,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ASEN4,Astragalus ensiformis,74.01406097,480.9226379,0.043998118,3.135880232,6.205809116,0.05029221,3.07e-10,5,5.8e-11,0.002694719,0.009580541,5.01e-8,68302883254,32.91999996,709.1400223,5.720000029,72.59999847,42.99999857,37.40000153,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FRCU,Fraxinus cuspidata,70.33541107,681.6099243,0.057835534,3.012402534,7.351215363,0.063320553,5.5e-10,5,2.79e-10,0.002707729,0.009760013,5.67e-8,305000000000,36.42999983,996.6000061,7.360000014,72.59999847,51.09999919,46.70000076,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PEAM11,Perityle ambrosiifolia,107.2199936,740.3157349,0.069618106,2.370021582,8.644295692,0.044636505,0,1,8.38e-10,0.002708183,0.007303106,1.29e-7,4770701075,28.33000028,532.8099976,4.099999428,39.59999943,34.69999886,38.70000076,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CAGL12,Caulanthus glaucus,118.4384384,340.9708862,0.012545894,3.763074636,5.211654663,0.058402799,4.98e-11,5,4.08e-11,0.002720518,0.00505417,5.7e-8,100000000000,40.60999918,1662,5.080000401,72.69999695,47.59999919,33.19999921,Forb/herb,native,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FRPU,Frasera puberulenta,118.4384384,340.9708862,0.012545894,3.763074636,5.211654663,0.058402799,4.98e-11,5,4.08e-11,0.002720518,0.00505417,5.7e-8,100000000000,40.60999918,1662,5.080000401,72.69999695,47.59999919,33.19999921,Forb/herb,native,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
PSFR,Psorothamnus fremontii,82.30277252,476.9430542,0.046776336,3.333967686,6.215437412,0.052223017,3.1e-10,5,5.39e-11,0.0027463,0.01362327,4.9e-8,341000000000,40.60999918,1282.420044,7.460000396,74.80000305,54.5,46.80000079,Shrub,native,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ASCU9,Asclepias cutleri,66.27014923,716.0532837,0.048456054,3.725699425,8.026902199,0.055962632,3.99e-10,3,5.48e-11,0.002752293,0.007493473,4.96e-8,133000000000,32.24999952,1034.010048,7.179999709,68.39999676,53.40000153,46.80000079,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ASIN8,Astragalus inyoensis,118.6513977,394.0499573,0.011664853,3.701924562,5.360882282,0.056433962,9.18e-11,5,4.08e-11,0.002756583,0.004594318,4.84e-8,109000000000,40.60999918,1662,5.080000401,72.69999695,47.59999919,33.19999921,Forb/herb,native,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
