accepted_name,acc_name_rank,acc_name_source,acc_name_url,GPI_name,invdefdesc,usdaacceptedsymbol
Carduus crispus,species,COL,https://www.catalogueoflife.org/data/taxon/R6RS,carduus crispus,Invasive implicitly defined,CACR2
Carduus edelbergii,species,COL,https://www.catalogueoflife.org/data/taxon/R6SK,carduus edelbergii,Invasive undefined,NA
Carduus nutans,species,COL,https://www.catalogueoflife.org/data/taxon/R6ZB,carduus nutans,Invasive explicitly defined,CANU4
Carduus nutans,species,COL,https://www.catalogueoflife.org/data/taxon/R6ZB,carduus nutans l.,Invasive explicitly defined,CANU4
Carduus nutans ssp.  nutans,subspecies,COL,https://www.catalogueoflife.org/data/taxon/7JH5V,carduus thoermeri,Invasive undefined,NA
Carduus pycnocephalus,species,COL,https://www.catalogueoflife.org/data/taxon/R73N,carduus pycnocephalus,Invasive explicitly defined,CAPY2
Carex diluta,species,COL,https://www.catalogueoflife.org/data/taxon/R8XX,carex diluta,Invasive explicitly defined,CADI44
Carex hirta,species,COL,https://www.catalogueoflife.org/data/taxon/R9NP,carex hirta,Invasive explicitly defined,CAHI10
Carex kobomugi,species,COL,https://www.catalogueoflife.org/data/taxon/R9YS,carex kobomugi,Invasive explicitly defined,CAKO2
Carex macrocephala,species,COL,https://www.catalogueoflife.org/data/taxon/5XB9V,carex macrocephala,Invasive explicitly defined,CAMA10
Carex pachystylis,species,COL,https://www.catalogueoflife.org/data/taxon/5XCPJ,carex pachystylis,Invasive undefined,CAPA73
Carex secalina,species,COL,https://www.catalogueoflife.org/data/taxon/RBSF,carex secalina,Invasive implicitly defined,CASE14
Carex spicata,species,COL,https://www.catalogueoflife.org/data/taxon/RBY4,carex spicata,Invasive implicitly defined,CASP10
Carex stenophylla,species,COL,https://www.catalogueoflife.org/data/taxon/RBZG,carex stenophylla,Invasive undefined,CADU6
Carex vulpinoidea,species,COL,https://www.catalogueoflife.org/data/taxon/RCKN,carex vulpinoidea,Invasive explicitly defined,CAVU2
Carica papaya,species,COL,https://www.catalogueoflife.org/data/taxon/RCZK,carica papaya,Invasive explicitly defined,CAPA23
Carissa carandas,species,COL,https://www.catalogueoflife.org/data/taxon/RDY3,carissa carandas,Invasive undefined,CACA74
Carludovica palmata,species,COL,https://www.catalogueoflife.org/data/taxon/69C5P,carludovica palmata,Invasive explicitly defined,CAPA65
Carludovica palmata,species,COL,https://www.catalogueoflife.org/data/taxon/69C5P,carludovica palmate,Invasive explicitly defined,CAPA65
Carmichaelia odorata,species,COL,https://www.catalogueoflife.org/data/taxon/5XBTX,carmichaelia odorata,Invasive undefined,NA
Carpinus betulus,species,COL,https://www.catalogueoflife.org/data/taxon/RG23,carpinus betulus,Invasive undefined,CABE8
Carpobrotus acinaciformis,species,COL,https://www.catalogueoflife.org/data/taxon/5XDQS,carpobrotus acinaciformis,Invasive explicitly defined,CAAC18
Carpobrotus acinaciformis,species,COL,https://www.catalogueoflife.org/data/taxon/5XDQS,carpobrotus affine acinaciformis,Invasive explicitly defined,CAAC18
Carpobrotus acinaciformis,species,COL,https://www.catalogueoflife.org/data/taxon/5XDQS,carpobrotus aff. acinaciformis,Invasive explicitly defined,CAAC18
Carpobrotus acinaciformis,species,COL,https://www.catalogueoflife.org/data/taxon/5XDQS,carpobrotus affine,Invasive explicitly defined,CAAC18
Carpobrotus acinaciformis,species,COL,https://www.catalogueoflife.org/data/taxon/5XDQS,carpobrotus acinaciformis (l.) l. bolus,Invasive explicitly defined,CAAC18
Carpobrotus edulis,species,COL,https://www.catalogueoflife.org/data/taxon/RG7K,carpobrotus edulis,Invasive explicitly defined,CAED3
Carpobrotus edulis,species,COL,https://www.catalogueoflife.org/data/taxon/RG7K,carpobrotus edulis (l.) n.e. br. aizoaceae,Invasive explicitly defined,CAED3
Carpobrotus edulis,species,COL,https://www.catalogueoflife.org/data/taxon/RG7K,carpobrotus edulis (l.) n.e. br.,Invasive explicitly defined,CAED3
Carpobrotus edulis,species,COL,https://www.catalogueoflife.org/data/taxon/RG7K,carpobrotus edulis (linnaeus) brown,Invasive explicitly defined,CAED3
Carrichtera annua,species,COL,https://www.catalogueoflife.org/data/taxon/5XDCW,carrichtera annua,Invasive explicitly defined,NA
Carthamus lanatus,species,COL,https://www.catalogueoflife.org/data/taxon/RH85,carthamus lanatus,Invasive explicitly defined,CALA20
Carum carvi,species,COL,https://www.catalogueoflife.org/data/taxon/RHGC,carum carvi,Invasive implicitly defined,CACA19
Cascabela thevetia,species,COL,https://www.catalogueoflife.org/data/taxon/69CZW,cascabela thevetia,Invasive explicitly defined,THPE3
Cascabela thevetia,species,COL,https://www.catalogueoflife.org/data/taxon/69CZW,cascabela thevitia,Invasive explicitly defined,THPE3
Cascabela thevetia,species,COL,https://www.catalogueoflife.org/data/taxon/69CZW,thevetia peruviana (pers.),Invasive explicitly defined,THPE3
Cascabela thevetia,species,COL,https://www.catalogueoflife.org/data/taxon/69CZW,cascabela peruviana,Invasive explicitly defined,THPE3
Cascabela thevetia,species,COL,https://www.catalogueoflife.org/data/taxon/69CZW,thevetia peruviana,Invasive explicitly defined,THPE3
Cassia fistula,species,COL,https://www.catalogueoflife.org/data/taxon/RLJX,cassia fistula,Invasive undefined,CAFI3
Cassia javanica,species,COL,https://www.catalogueoflife.org/data/taxon/RLPT,cassia javanica,Invasive explicitly defined,CAJA3
Cassytha filiformis,species,COL,https://www.catalogueoflife.org/data/taxon/RNLM,cassytha filiformis,Invasive explicitly defined,CAFI4
Castanea crenata,species,COL,https://www.catalogueoflife.org/data/taxon/RNSP,castanea crenata,Invasive undefined,CACR27
Castanea sativa,species,COL,https://www.catalogueoflife.org/data/taxon/5XCVW,castanea sativa,Invasive explicitly defined,CASA27
Castilla elastica,species,TNRS,http://www.tropicos.org/Name/21300578,castilla elastica,Invasive explicitly defined,CAEL5
Castilla elastica,species,TNRS,http://www.tropicos.org/Name/21300578,castilla elasica,Invasive explicitly defined,CAEL5
Casuarina cunninghamiana,species,COL,https://www.catalogueoflife.org/data/taxon/RQVJ,casuarina cunnighamiana,Invasive explicitly defined,CACU8
Casuarina cunninghamiana,species,COL,https://www.catalogueoflife.org/data/taxon/RQVJ,casuarina cunninghamiana,Invasive explicitly defined,CACU8
Casuarina equisetifolia,species,COL,https://www.catalogueoflife.org/data/taxon/RQVW,casuarina equisetifolia,Invasive explicitly defined,CAEQ
Casuarina equisetifolia,species,COL,https://www.catalogueoflife.org/data/taxon/RQVW,casuarina equistifolia,Invasive explicitly defined,CAEQ
Casuarina equisetifolia,species,COL,https://www.catalogueoflife.org/data/taxon/RQVW,casuarina equisitifolia,Invasive explicitly defined,CAEQ
Casuarina equisetifolia,species,COL,https://www.catalogueoflife.org/data/taxon/RQVW,casuarina equisetifoliaa,Invasive explicitly defined,CAEQ
Casuarina equisetifolia,species,COL,https://www.catalogueoflife.org/data/taxon/RQVW,casuarina equisetifolia l.,Invasive explicitly defined,CAEQ
Casuarina glauca,species,COL,https://www.catalogueoflife.org/data/taxon/RQW5,casuarina glauca,Invasive explicitly defined,CAGL11
Casuarina glauca,species,COL,https://www.catalogueoflife.org/data/taxon/RQW5,casuarina gluaca,Invasive explicitly defined,CAGL11
Casuarina glauca,species,COL,https://www.catalogueoflife.org/data/taxon/RQW5,casuarina glauca sieber ex spreng.,Invasive explicitly defined,CAGL11
Catalpa ovata,species,COL,https://www.catalogueoflife.org/data/taxon/RRYZ,catalpa ovata,Invasive explicitly defined,CAOV5
Catalpa speciosa,species,COL,https://www.catalogueoflife.org/data/taxon/RRZ6,catalpa speciosa,Invasive explicitly defined,CASP8
Catapodium rigidum,species,COL,https://www.catalogueoflife.org/data/taxon/RSFV,catapodium rigidum,Invasive explicitly defined,CARI2
Catharanthus pusillus,species,COL,https://www.catalogueoflife.org/data/taxon/RTT7,catharanthus pusillus,Invasive explicitly defined,NA
Catharanthus roseus,species,COL,https://www.catalogueoflife.org/data/taxon/RTT8,catharanthus roseus,Invasive explicitly defined,CARO14
Catharanthus roseus,species,COL,https://www.catalogueoflife.org/data/taxon/RTT8,catharanthus roseus (l.) g. don.,Invasive explicitly defined,CARO14
Cayratia japonica,species,COL,https://www.catalogueoflife.org/data/taxon/5XGRQ,cayratia japonica,Invasive explicitly defined,CAJA7
Cecropia obtusifolia,species,COL,https://www.catalogueoflife.org/data/taxon/RZSK,cecropia obtusifolia,Invasive explicitly defined,CEOB
Cecropia pachystachya,species,COL,https://www.catalogueoflife.org/data/taxon/RZSN,cecropia pachystachya,Invasive explicitly defined,NA
Cecropia pachystachya,species,COL,https://www.catalogueoflife.org/data/taxon/RZSN,cecropia adenopus,Invasive explicitly defined,NA
Cecropia palmata,species,COL,https://www.catalogueoflife.org/data/taxon/RZSQ,cecropia palmata,Invasive explicitly defined,NA
Cecropia peltata,species,COL,https://www.catalogueoflife.org/data/taxon/RZSY,cecropia schiedeana,Invasive explicitly defined,CESC9
Cecropia peltata,species,COL,https://www.catalogueoflife.org/data/taxon/RZSY,cecropia peltata,Invasive explicitly defined,CESC9
Cecropia schreberiana,species,COL,https://www.catalogueoflife.org/data/taxon/5XH6K,cecropia schreberiana,Invasive undefined,CESC9
Cedrela odorata,species,COL,https://www.catalogueoflife.org/data/taxon/RZZT,cedrela odorata,Invasive explicitly defined,CEOD
Cedrus deodara,species,COL,https://www.catalogueoflife.org/data/taxon/S24D,cedrus deodara,Invasive undefined,CEDE2
Celastrus orbiculatus,species,COL,https://www.catalogueoflife.org/data/taxon/S2YQ,celastrus orbiculatus,Invasive explicitly defined,CEOR7
Celastrus orbiculatus,species,COL,https://www.catalogueoflife.org/data/taxon/S2YQ,celastris orbiculatus,Invasive explicitly defined,CEOR7
Celastrus orbiculatus,species,COL,https://www.catalogueoflife.org/data/taxon/S2YQ,celastrus orbiculatus thunb.,Invasive explicitly defined,CEOR7
Celosia argentea,species,COL,https://www.catalogueoflife.org/data/taxon/S49W,celosia argentea,Invasive explicitly defined,CEAR3
Celtis occidentalis,species,COL,https://www.catalogueoflife.org/data/taxon/S4SV,celtis occidentalis,Invasive undefined,CEOC
Celtis sinensis,species,COL,https://www.catalogueoflife.org/data/taxon/5XGKY,celtis sinensis,Invasive explicitly defined,CESI8
Cenchrus americanus,species,COL,https://www.catalogueoflife.org/data/taxon/69GLS,setaria glauca,Invasive explicitly defined,PEGL2
Cenchrus americanus,species,COL,https://www.catalogueoflife.org/data/taxon/69GLS,pennisetum glaucum,Invasive explicitly defined,PEGL2
Cenchrus biflorus,species,COL,https://www.catalogueoflife.org/data/taxon/69GLW,elymus caput-medusae,Invasive explicitly defined,CEBI
Cenchrus biflorus,species,COL,https://www.catalogueoflife.org/data/taxon/69GLW,cenchrus biflorus,Invasive explicitly defined,CEBI
Cenchrus brownii,species,COL,https://www.catalogueoflife.org/data/taxon/5XGM7,cenchrus brownie,Invasive undefined,CEBR
Cenchrus caliculatus,species,COL,https://www.catalogueoflife.org/data/taxon/69GM6,cenchrus caliculatus,Invasive implicitly defined,NA
Cenchrus ciliaris,species,COL,https://www.catalogueoflife.org/data/taxon/S5F2,pennisetum ciliare,Invasive explicitly defined,PECI
Cenchrus ciliaris,species,COL,https://www.catalogueoflife.org/data/taxon/S5F2,cenchrus ciliaris,Invasive explicitly defined,PECI
Cenchrus ciliaris,species,COL,https://www.catalogueoflife.org/data/taxon/S5F2,cenchrus glaucus,Invasive explicitly defined,PECI
Cenchrus ciliaris,species,COL,https://www.catalogueoflife.org/data/taxon/S5F2,pennisetum ciliare l,Invasive explicitly defined,PECI
Cenchrus ciliaris,species,COL,https://www.catalogueoflife.org/data/taxon/S5F2,cenchrus cillaris,Invasive explicitly defined,PECI
Cenchrus clandestinus,species,TNRS,http://www.tropicos.org/Name/100359340,kikoyuochloa clandestinum,Invasive explicitly defined,PECL2
Cenchrus clandestinus,species,TNRS,http://www.tropicos.org/Name/100359340,pennisetum clandestinum,Invasive explicitly defined,PECL2
Cenchrus clandestinus,species,TNRS,http://www.tropicos.org/Name/100359340,pennisetum clandestinium,Invasive explicitly defined,PECL2
Cenchrus clandestinus,species,TNRS,http://www.tropicos.org/Name/100359340,cenchrus clandestinus,Invasive explicitly defined,PECL2
Cenchrus echinatus,species,COL,https://www.catalogueoflife.org/data/taxon/S5FJ,cenchrus echinatus,Invasive explicitly defined,CEEC
Cenchrus longisetus,species,COL,https://www.catalogueoflife.org/data/taxon/S5H5,pennisetum villosum,Invasive explicitly defined,PEVI2
Cenchrus longisetus,species,COL,https://www.catalogueoflife.org/data/taxon/S5H5,cenchrus longisetus,Invasive explicitly defined,PEVI2
Cenchrus longispinus,species,COL,https://www.catalogueoflife.org/data/taxon/S5H6,cenchrus longispinus,Invasive explicitly defined,CELO3
Cenchrus macrourus,species,COL,https://www.catalogueoflife.org/data/taxon/S5HC,pennisetum macrourum,Invasive explicitly defined,NA
Cenchrus macrourus,species,COL,https://www.catalogueoflife.org/data/taxon/S5HC,cenchrus macrourus,Invasive explicitly defined,NA
Cenchrus occidentalis,species,COL,https://www.catalogueoflife.org/data/taxon/S5J3,pennisetum occidentale,Invasive undefined,NA
Cenchrus orientalis,species,COL,https://www.catalogueoflife.org/data/taxon/S5J4,pennisetum orientale,Invasive undefined,NA
Cenchrus pedicellatus,species,COL,https://www.catalogueoflife.org/data/taxon/S5JD,pennisetum pedicellatum,Invasive explicitly defined,NA
Cenchrus pedicellatus,species,COL,https://www.catalogueoflife.org/data/taxon/S5JD,cenchrus pedicellatus,Invasive explicitly defined,NA
Cenchrus pennisetiformis,species,COL,https://www.catalogueoflife.org/data/taxon/S5JF,cenchrus pennisetiformis,Invasive undefined,NA
Cenchrus pilosus,species,COL,https://www.catalogueoflife.org/data/taxon/S5JL,cenchrus pilosus,Invasive undefined,NA
Cenchrus polystachios,species,COL,https://www.catalogueoflife.org/data/taxon/S5JP,pennisetum polystachion,Invasive explicitly defined,PEPO14
Cenchrus polystachios,species,COL,https://www.catalogueoflife.org/data/taxon/S5JP,cenchrus polystachios,Invasive explicitly defined,PEPO14
Cenchrus polystachios,species,COL,https://www.catalogueoflife.org/data/taxon/S5JP,pennisetum polystachyon,Invasive explicitly defined,PEPO14
Cenchrus polystachios ssp.  polystachios,subspecies,COL,https://www.catalogueoflife.org/data/taxon/7JGS4,pennisetum alopecuroides,Invasive implicitly defined,NA
Cenchrus polystachios ssp.  polystachios,subspecies,COL,https://www.catalogueoflife.org/data/taxon/7JGS4,pennisetum setosum,Invasive implicitly defined,NA
Cenchrus purpureus,species,COL,https://www.catalogueoflife.org/data/taxon/S5JZ,pennisetum purpureum,Invasive explicitly defined,PEPU2
Cenchrus purpureus,species,COL,https://www.catalogueoflife.org/data/taxon/S5JZ,cenchrus purpureus,Invasive explicitly defined,PEPU2
Cenchrus setaceus,species,COL,https://www.catalogueoflife.org/data/taxon/S5KP,pennisetum setaceum,Invasive explicitly defined,NA
Cenchrus setaceus,species,COL,https://www.catalogueoflife.org/data/taxon/S5KP,cenchrus setaceus,Invasive explicitly defined,NA
Cenchrus setigerus,species,unresolved,NA,cenchrus setigerus,Invasive undefined,CESE10
Cenchrus spinifex,species,COL,https://www.catalogueoflife.org/data/taxon/S5KZ,cenchrus incertus,Invasive explicitly defined,CESP4
Cenchrus spinifex,species,COL,https://www.catalogueoflife.org/data/taxon/S5KZ,cenchrus spinifex,Invasive explicitly defined,CESP4
Cenchrus spinifex,species,COL,https://www.catalogueoflife.org/data/taxon/S5KZ,cenchrus pauciflorus,Invasive explicitly defined,CESP4
Centaurea calcitrapa,species,COL,https://www.catalogueoflife.org/data/taxon/S68Z,centaurea calcitrapa,Invasive explicitly defined,CECA2
Centaurea cyanus,species,COL,https://www.catalogueoflife.org/data/taxon/69GPL,cyanus segetum,Invasive implicitly defined,CECY2
Centaurea diffusa,species,COL,https://www.catalogueoflife.org/data/taxon/S6FY,centaurea diffusa lam.,Invasive explicitly defined,CEDI3
Centaurea diffusa,species,COL,https://www.catalogueoflife.org/data/taxon/S6FY,centaurea diffusa,Invasive explicitly defined,CEDI3
Centaurea diluta,species,COL,https://www.catalogueoflife.org/data/taxon/S6FZ,centaurea diluta,Invasive explicitly defined,CEDI4
Centaurea iberica,species,COL,https://www.catalogueoflife.org/data/taxon/69GB5,centaurea iberica,Invasive undefined,CEIB
Centaurea jacea,species,COL,https://www.catalogueoflife.org/data/taxon/S6S6,centaurea jacea,Invasive explicitly defined,CEJA
Centaurea macrocephala,species,COL,https://www.catalogueoflife.org/data/taxon/S6WZ,centaurea macrocephala,Invasive explicitly defined,CEMA9
Centaurea melitensis,species,COL,https://www.catalogueoflife.org/data/taxon/S6YD,centaurea melitensis,Invasive explicitly defined,CEME2
Centaurea melitensis,species,COL,https://www.catalogueoflife.org/data/taxon/S6YD,centaurea americana,Invasive explicitly defined,CEME2
Centaurea nigra,species,COL,https://www.catalogueoflife.org/data/taxon/S73C,centaurea nigra,Invasive explicitly defined,CENI2
Centaurea paniculata,species,COL,https://www.catalogueoflife.org/data/taxon/S75S,centaurea paniculata,Invasive undefined,CEPA14
